Date,Adj Close,Close,High,Low,Open,Volume
2018-04-26,5.4348649978637695,5.567999839782715,5.849999904632568,5.434000015258789,5.800000190734863,29354000
2018-04-27,5.466099262237549,5.599999904632568,5.730000019073486,5.5,5.5980000495910645,13982500
2018-04-30,5.397773265838623,5.53000020980835,5.599999904632568,5.510000228881836,5.570000171661377,5555500
2018-05-02,5.331398010253906,5.461999893188477,5.590000152587891,5.400000095367432,5.400000095367432,6425000
2018-05-03,5.366539478302002,5.498000144958496,5.579999923706055,5.360000133514404,5.421999931335449,11859000
2018-05-04,5.222077369689941,5.349999904632568,5.533999919891357,5.28000020980835,5.533999919891357,9492000
2018-05-07,5.270882606506348,5.400000095367432,5.400000095367432,5.320000171661377,5.329999923706055,5628000
2018-05-08,5.270882606506348,5.400000095367432,5.460000038146973,5.360000133514404,5.429999828338623,4736000
2018-05-09,5.251359462738037,5.380000114440918,5.418000221252441,5.314000129699707,5.400000095367432,4996000
2018-05-10,5.309925079345703,5.440000057220459,5.5279998779296875,5.355999946594238,5.420000076293945,5946500
2018-05-11,5.388012409210205,5.519999980926514,5.639999866485596,5.495999813079834,5.498000144958496,8790000
2018-05-14,5.333352565765381,5.464000225067139,5.5879998207092285,5.464000225067139,5.578000068664551,5256500
2018-05-15,5.651557445526123,5.789999961853027,5.820000171661377,5.599999904632568,5.619999885559082,13513000
2018-05-16,5.81944465637207,5.961999893188477,5.961999893188477,5.710000038146973,5.789999961853027,8844000
2018-05-17,5.915100574493408,6.059999942779541,6.196000099182129,6.0,6.0,7808000
2018-05-18,5.778449058532715,5.920000076293945,6.059999942779541,5.8460001945495605,6.059999942779541,14701000
2018-05-21,6.012709140777588,6.159999847412109,6.2179999351501465,5.800000190734863,5.940000057220459,9509000
2018-05-22,6.3933844566345215,6.550000190734863,6.559999942779541,6.159999847412109,6.159999847412109,6941500
2018-05-23,6.38167142868042,6.538000106811523,6.550000190734863,6.199999809265137,6.550000190734863,7315000
2018-05-24,5.9541449546813965,6.099999904632568,6.4039998054504395,6.084000110626221,6.360000133514404,12331500
2018-05-25,6.049800872802734,6.197999954223633,6.205999851226807,6.00600004196167,6.061999797821045,8436500
2018-05-28,5.758926868438721,5.900000095367432,6.197999954223633,5.806000232696533,6.197999954223633,6411500
2018-05-29,5.809683322906494,5.952000141143799,6.070000171661377,5.769999980926514,5.960000038146973,2629500
2018-05-30,5.8565354347229,6.0,6.150000095367432,5.8379998207092285,6.019999980926514,7408000
2018-06-01,5.835061073303223,5.978000164031982,6.197999954223633,5.797999858856201,6.125999927520752,5865500
2018-06-04,5.915100574493408,6.059999942779541,6.159999847412109,5.921999931335449,6.039999961853027,4560000
2018-06-05,5.71402645111084,5.854000091552734,6.019999980926514,5.760000228881836,6.019999980926514,3595500
2018-06-06,5.559804916381836,5.696000099182129,5.835999965667725,5.579999923706055,5.803999900817871,6656500
2018-06-07,5.388012409210205,5.519999980926514,5.696000099182129,5.369999885559082,5.696000099182129,8206000
2018-06-08,5.397773265838623,5.53000020980835,5.677999973297119,5.400000095367432,5.446000099182129,6645000
2018-06-11,5.427055835723877,5.559999942779541,5.650000095367432,5.389999866485596,5.564000129699707,3034000
2018-06-12,5.481717109680176,5.616000175476074,5.693999767303467,5.4679999351501465,5.559999942779541,3053500
2018-06-13,5.220125198364258,5.3480000495910645,5.622000217437744,5.306000232696533,5.622000217437744,11790500
2018-06-14,5.274786472320557,5.4039998054504395,5.478000164031982,5.320000171661377,5.340000152587891,8048500
2018-06-15,5.270882606506348,5.400000095367432,5.409999847412109,5.130000114440918,5.4039998054504395,5843500
2018-06-18,5.149847507476807,5.276000022888184,5.400000095367432,5.239999771118164,5.400000095367432,6980000
2018-06-19,5.436817169189453,5.570000171661377,5.677999973297119,5.260000228881836,5.315999984741211,2394000
2018-06-20,5.622275352478027,5.760000228881836,5.840000152587891,5.579999923706055,5.6020002365112305,2124000
2018-06-21,5.5070953369140625,5.642000198364258,5.835999965667725,5.46999979019165,5.699999809265137,3703500
2018-06-22,5.661318302154541,5.800000190734863,5.840000152587891,5.546000003814697,5.6020002365112305,4482000
2018-06-25,5.758926868438721,5.900000095367432,5.900000095367432,5.760000228881836,5.863999843597412,13637500
2018-06-26,5.782351493835449,5.923999786376953,6.0,5.809999942779541,5.914000034332275,2298500
2018-06-27,5.8565354347229,6.0,6.050000190734863,5.822000026702881,5.940000057220459,1769500
2018-06-28,5.911196231842041,6.056000232696533,6.056000232696533,5.829999923706055,6.0,13831000
2018-06-29,5.835061073303223,5.978000164031982,6.105999946594238,5.829999923706055,5.9720001220703125,7384000
2018-07-02,5.739405632019043,5.880000114440918,5.938000202178955,5.863999843597412,5.875999927520752,1320500
2018-07-03,5.700362205505371,5.840000152587891,5.955999851226807,5.73199987411499,5.921999931335449,2137500
2018-07-04,5.717930316925049,5.857999801635742,5.946000099182129,5.745999813079834,5.918000221252441,4814000
2018-07-05,5.700362205505371,5.840000152587891,5.894000053405762,5.75600004196167,5.857999801635742,5866500
2018-07-06,5.573469638824463,5.710000038146973,5.843999862670898,5.710000038146973,5.840000152587891,11536500
2018-07-10,5.614465713500977,5.751999855041504,5.877999782562256,5.679999828338623,5.745999813079834,4219000
2018-07-11,5.604704856872559,5.742000102996826,5.889999866485596,5.644000053405762,5.7220001220703125,4077500
2018-07-12,5.803826808929443,5.946000099182129,5.949999809265137,5.624000072479248,5.730000019073486,3530000
2018-07-13,5.626177787780762,5.763999938964844,5.980000019073486,5.734000205993652,5.947999954223633,3343500
2018-07-16,5.563708305358887,5.699999809265137,5.874000072479248,5.6620001792907715,5.765999794006348,2601000
2018-07-17,5.538330078125,5.673999786376953,5.776000022888184,5.624000072479248,5.74399995803833,2290000
2018-07-18,5.7257399559021,5.866000175476074,5.866000175476074,5.650000095367432,5.6620001792907715,6666500
2018-07-19,5.678886890411377,5.817999839782715,5.909999847412109,5.710000038146973,5.840000152587891,2540500
2018-07-20,5.8565354347229,6.0,6.061999797821045,5.8420000076293945,5.900000095367432,5353000
2018-07-23,5.842870712280273,5.986000061035156,6.0960001945495605,5.921999931335449,6.078000068664551,2179500
2018-07-24,5.876057147979736,6.019999980926514,6.058000087738037,5.947999954223633,6.021999835968018,2108500
2018-07-25,5.59884786605835,5.736000061035156,6.139999866485596,5.736000061035156,6.061999797821045,9799500
2018-07-26,5.370443820953369,5.501999855041504,5.794000148773193,5.460000038146973,5.745999813079834,6813500
2018-07-27,5.5070953369140625,5.642000198364258,5.642000198364258,5.466000080108643,5.547999858856201,2997500
2018-07-30,5.358730316162109,5.489999771118164,5.639999866485596,5.449999809265137,5.636000156402588,4602000
2018-07-31,5.497335433959961,5.631999969482422,5.638000011444092,5.420000076293945,5.547999858856201,6460500
2018-08-01,5.600799560546875,5.73799991607666,5.73799991607666,5.559999942779541,5.561999797821045,1344000
2018-08-02,5.649604797363281,5.788000106811523,5.788000106811523,5.684000015258789,5.684000015258789,954000
2018-08-03,5.592991828918457,5.730000019073486,5.788000106811523,5.703999996185303,5.788000106811523,2568500
2018-08-06,5.421199321746826,5.553999900817871,5.705999851226807,5.539999961853027,5.693999767303467,3639500
2018-08-07,5.274786472320557,5.4039998054504395,5.559999942779541,5.4039998054504395,5.550000190734863,3193000
2018-08-08,5.251359462738037,5.380000114440918,5.480000019073486,5.265999794006348,5.447999954223633,4052000
2018-08-09,5.263073444366455,5.392000198364258,5.4039998054504395,5.248000144958496,5.340000152587891,8194000
2018-08-10,5.2572174072265625,5.386000156402588,5.48799991607666,5.3379998207092285,5.4039998054504395,2650500
2018-08-13,5.270882606506348,5.400000095367432,5.46999979019165,5.309999942779541,5.389999866485596,2406000
2018-08-14,5.163511753082275,5.289999961853027,5.357999801635742,5.084000110626221,5.357999801635742,7874000
