Stock,Features,Volatility,Percent Return,Win Rate,Accuracy Test,Total Dict,Selected Features
PRIO3.SA,3,0.2936438415611818,5.810276470000008,53.48837209302325,0.336,"{'-1.0': {'precision': 0.4835164835164835, 'recall': 0.4, 'f1-score': 0.43781094527363185, 'support': 110.0}, '0.0': {'precision': 0.19090909090909092, 'recall': 0.4117647058823529, 'f1-score': 0.2608695652173913, 'support': 51.0}, '1.0': {'precision': 0.3877551020408163, 'recall': 0.21348314606741572, 'f1-score': 0.2753623188405797, 'support': 89.0}, 'accuracy': 0.336, 'macro avg': {'precision': 0.35406022548879695, 'recall': 0.34174928398325627, 'f1-score': 0.3246809431105343, 'support': 250.0}, 'weighted avg': {'precision': 0.38973352361923785, 'recall': 0.336, 'f1-score': 0.3438831927319922, 'support': 250.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
PRIO3.SA,4,0.2936438415611818,-4.628699140000008,52.27272727272727,0.344,"{'-1.0': {'precision': 0.45714285714285713, 'recall': 0.43636363636363634, 'f1-score': 0.44651162790697674, 'support': 110.0}, '0.0': {'precision': 0.20618556701030927, 'recall': 0.39215686274509803, 'f1-score': 0.2702702702702703, 'support': 51.0}, '1.0': {'precision': 0.375, 'recall': 0.20224719101123595, 'f1-score': 0.26277372262773724, 'support': 89.0}, 'accuracy': 0.344, 'macro avg': {'precision': 0.3461094747177221, 'recall': 0.3435892300399901, 'f1-score': 0.3265185402683281, 'support': 250.0}, 'weighted avg': {'precision': 0.37670471281296025, 'recall': 0.344, 'f1-score': 0.34514769666967937, 'support': 250.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
PRIO3.SA,5,0.2936438415611818,31.78180846000001,57.89473684210527,0.356,"{'-1.0': {'precision': 0.5066666666666667, 'recall': 0.34545454545454546, 'f1-score': 0.41081081081081083, 'support': 110.0}, '0.0': {'precision': 0.22764227642276422, 'recall': 0.5490196078431373, 'f1-score': 0.3218390804597701, 'support': 51.0}, '1.0': {'precision': 0.4423076923076923, 'recall': 0.25842696629213485, 'f1-score': 0.3262411347517731, 'support': 89.0}, 'accuracy': 0.356, 'macro avg': {'precision': 0.39220554513237443, 'recall': 0.38430037319660587, 'f1-score': 0.3529636753407847, 'support': 250.0}, 'weighted avg': {'precision': 0.4268338961851157, 'recall': 0.356, 'f1-score': 0.36255377314218107, 'support': 250.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
PRIO3.SA,6,0.2936438415611818,-10.82284505999989,50.877192982456144,0.4,"{'-1.0': {'precision': 0.48760330578512395, 'recall': 0.5363636363636364, 'f1-score': 0.5108225108225108, 'support': 110.0}, '0.0': {'precision': 0.23943661971830985, 'recall': 0.3333333333333333, 'f1-score': 0.2786885245901639, 'support': 51.0}, '1.0': {'precision': 0.41379310344827586, 'recall': 0.2696629213483146, 'f1-score': 0.32653061224489793, 'support': 89.0}, 'accuracy': 0.4, 'macro avg': {'precision': 0.3802776763172366, 'recall': 0.3797866303484281, 'f1-score': 0.37201388255252427, 'support': 250.0}, 'weighted avg': {'precision': 0.41070086979557596, 'recall': 0.4, 'f1-score': 0.3978592617374819, 'support': 250.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window']"
PRIO3.SA,7,0.2936438415611818,-6.799568669999971,39.0625,0.34,"{'-1.0': {'precision': 0.47, 'recall': 0.42727272727272725, 'f1-score': 0.44761904761904764, 'support': 110.0}, '0.0': {'precision': 0.18823529411764706, 'recall': 0.3137254901960784, 'f1-score': 0.23529411764705882, 'support': 51.0}, '1.0': {'precision': 0.3384615384615385, 'recall': 0.24719101123595505, 'f1-score': 0.2857142857142857, 'support': 89.0}, 'accuracy': 0.34, 'macro avg': {'precision': 0.33223227752639517, 'recall': 0.32939640956825356, 'f1-score': 0.32287581699346407, 'support': 250.0}, 'weighted avg': {'precision': 0.3656923076923077, 'recall': 0.34, 'f1-score': 0.3466666666666667, 'support': 250.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window']"
PRIO3.SA,8,0.2936438415611818,20.43592184000008,50.943396226415096,0.328,"{'-1.0': {'precision': 0.5116279069767442, 'recall': 0.4, 'f1-score': 0.4489795918367347, 'support': 110.0}, '0.0': {'precision': 0.16964285714285715, 'recall': 0.37254901960784315, 'f1-score': 0.2331288343558282, 'support': 51.0}, '1.0': {'precision': 0.36538461538461536, 'recall': 0.21348314606741572, 'f1-score': 0.2695035460992908, 'support': 89.0}, 'accuracy': 0.328, 'macro avg': {'precision': 0.34888512650140563, 'recall': 0.3286773885584196, 'f1-score': 0.3172039907639512, 'support': 250.0}, 'weighted avg': {'precision': 0.3898003450038334, 'recall': 0.328, 'f1-score': 0.3410525650280997, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window']"
PRIO3.SA,9,0.2936438415611818,-11.243808199999986,45.83333333333333,0.308,"{'-1.0': {'precision': 0.43617021276595747, 'recall': 0.37272727272727274, 'f1-score': 0.4019607843137255, 'support': 110.0}, '0.0': {'precision': 0.1574074074074074, 'recall': 0.3333333333333333, 'f1-score': 0.2138364779874214, 'support': 51.0}, '1.0': {'precision': 0.3958333333333333, 'recall': 0.21348314606741572, 'f1-score': 0.2773722627737226, 'support': 89.0}, 'accuracy': 0.308, 'macro avg': {'precision': 0.32980365116889937, 'recall': 0.3065145840426739, 'f1-score': 0.29772317502495654, 'support': 250.0}, 'weighted avg': {'precision': 0.364942671394799, 'recall': 0.308, 'f1-score': 0.31922991215491847, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window']"
PRIO3.SA,10,0.2936438415611818,37.86946023999987,60.37735849056604,0.352,"{'-1.0': {'precision': 0.5, 'recall': 0.39090909090909093, 'f1-score': 0.4387755102040816, 'support': 110.0}, '0.0': {'precision': 0.18888888888888888, 'recall': 0.3333333333333333, 'f1-score': 0.24113475177304963, 'support': 51.0}, '1.0': {'precision': 0.3783783783783784, 'recall': 0.3146067415730337, 'f1-score': 0.34355828220858897, 'support': 89.0}, 'accuracy': 0.352, 'macro avg': {'precision': 0.35575575575575574, 'recall': 0.3462830552718193, 'f1-score': 0.3411561813952401, 'support': 250.0}, 'weighted avg': {'precision': 0.393236036036036, 'recall': 0.352, 'f1-score': 0.36455946231775566, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window']"
PRIO3.SA,11,0.2936438415611818,3.54790203999999,50.98039215686274,0.376,"{'-1.0': {'precision': 0.47413793103448276, 'recall': 0.5, 'f1-score': 0.48672566371681414, 'support': 110.0}, '0.0': {'precision': 0.21428571428571427, 'recall': 0.35294117647058826, 'f1-score': 0.26666666666666666, 'support': 51.0}, '1.0': {'precision': 0.42, 'recall': 0.23595505617977527, 'f1-score': 0.302158273381295, 'support': 89.0}, 'accuracy': 0.376, 'macro avg': {'precision': 0.36947454844006566, 'recall': 0.3629654108834545, 'f1-score': 0.3518502012549252, 'support': 250.0}, 'weighted avg': {'precision': 0.4018549753694581, 'recall': 0.376, 'f1-score': 0.37612763735913923, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window']"
PRIO3.SA,12,0.2936438415611818,-18.445481019999907,36.0655737704918,0.332,"{'-1.0': {'precision': 0.45263157894736844, 'recall': 0.39090909090909093, 'f1-score': 0.4195121951219512, 'support': 110.0}, '0.0': {'precision': 0.19101123595505617, 'recall': 0.3333333333333333, 'f1-score': 0.24285714285714285, 'support': 51.0}, '1.0': {'precision': 0.3484848484848485, 'recall': 0.25842696629213485, 'f1-score': 0.2967741935483871, 'support': 89.0}, 'accuracy': 0.332, 'macro avg': {'precision': 0.330709221129091, 'recall': 0.32755646351151974, 'f1-score': 0.3197145105091604, 'support': 250.0}, 'weighted avg': {'precision': 0.3621847929322796, 'recall': 0.332, 'f1-score': 0.3397798358997414, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']"
PRIO3.SA,13,0.2936438415611818,-3.7837373499999196,51.11111111111111,0.348,"{'-1.0': {'precision': 0.4897959183673469, 'recall': 0.43636363636363634, 'f1-score': 0.46153846153846156, 'support': 110.0}, '0.0': {'precision': 0.19230769230769232, 'recall': 0.39215686274509803, 'f1-score': 0.25806451612903225, 'support': 51.0}, '1.0': {'precision': 0.3958333333333333, 'recall': 0.21348314606741572, 'f1-score': 0.2773722627737226, 'support': 89.0}, 'accuracy': 0.348, 'macro avg': {'precision': 0.3593123146694575, 'recall': 0.34733454839205, 'f1-score': 0.3323250801470721, 'support': 250.0}, 'weighted avg': {'precision': 0.39565763997906855, 'recall': 0.348, 'f1-score': 0.3544666099146909, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']"
PRIO3.SA,14,0.2936438415611818,-9.284305280000044,44.0,0.316,"{'-1.0': {'precision': 0.475, 'recall': 0.34545454545454546, 'f1-score': 0.4, 'support': 110.0}, '0.0': {'precision': 0.21487603305785125, 'recall': 0.5098039215686274, 'f1-score': 0.3023255813953488, 'support': 51.0}, '1.0': {'precision': 0.30612244897959184, 'recall': 0.16853932584269662, 'f1-score': 0.21739130434782608, 'support': 89.0}, 'accuracy': 0.316, 'macro avg': {'precision': 0.331999494012481, 'recall': 0.34126593095528984, 'f1-score': 0.30657229524772495, 'support': 250.0}, 'weighted avg': {'precision': 0.3618143025805364, 'recall': 0.316, 'f1-score': 0.31506572295247726, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']"
PRIO3.SA,15,0.2936438415611818,19.47199725000004,62.7906976744186,0.344,"{'-1.0': {'precision': 0.5161290322580645, 'recall': 0.43636363636363634, 'f1-score': 0.4729064039408867, 'support': 110.0}, '0.0': {'precision': 0.19298245614035087, 'recall': 0.43137254901960786, 'f1-score': 0.26666666666666666, 'support': 51.0}, '1.0': {'precision': 0.37209302325581395, 'recall': 0.1797752808988764, 'f1-score': 0.24242424242424243, 'support': 89.0}, 'accuracy': 0.344, 'macro avg': {'precision': 0.36040150388474307, 'recall': 0.34917048876070683, 'f1-score': 0.3273324376772653, 'support': 250.0}, 'weighted avg': {'precision': 0.39893031152524977, 'recall': 0.344, 'f1-score': 0.34878184803702045, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']"
PRIO3.SA,16,0.2936438415611818,20.716675250000172,61.81818181818181,0.388,"{'-1.0': {'precision': 0.5416666666666666, 'recall': 0.4727272727272727, 'f1-score': 0.5048543689320388, 'support': 110.0}, '0.0': {'precision': 0.22448979591836735, 'recall': 0.43137254901960786, 'f1-score': 0.2953020134228188, 'support': 51.0}, '1.0': {'precision': 0.4107142857142857, 'recall': 0.25842696629213485, 'f1-score': 0.31724137931034485, 'support': 89.0}, 'accuracy': 0.388, 'macro avg': {'precision': 0.3922902494331066, 'recall': 0.38750892934633846, 'f1-score': 0.3724659205550675, 'support': 250.0}, 'weighted avg': {'precision': 0.43034353741496595, 'recall': 0.388, 'f1-score': 0.39531546410283486, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']"
PRIO3.SA,17,0.2936438415611818,13.539656169999997,58.18181818181818,0.36,"{'-1.0': {'precision': 0.4897959183673469, 'recall': 0.43636363636363634, 'f1-score': 0.46153846153846156, 'support': 110.0}, '0.0': {'precision': 0.20869565217391303, 'recall': 0.47058823529411764, 'f1-score': 0.2891566265060241, 'support': 51.0}, '1.0': {'precision': 0.4864864864864865, 'recall': 0.20224719101123595, 'f1-score': 0.2857142857142857, 'support': 89.0}, 'accuracy': 0.36, 'macro avg': {'precision': 0.39499268567591556, 'recall': 0.36973302088966337, 'f1-score': 0.3454697912529238, 'support': 250.0}, 'weighted avg': {'precision': 0.43127330631430005, 'recall': 0.36, 'f1-score': 0.36377916059843773, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window']"
PRIO3.SA,18,0.2936438415611818,24.318911150000115,55.223880597014926,0.372,"{'-1.0': {'precision': 0.47863247863247865, 'recall': 0.509090909090909, 'f1-score': 0.4933920704845815, 'support': 110.0}, '0.0': {'precision': 0.25, 'recall': 0.47058823529411764, 'f1-score': 0.32653061224489793, 'support': 51.0}, '1.0': {'precision': 0.35135135135135137, 'recall': 0.14606741573033707, 'f1-score': 0.20634920634920634, 'support': 89.0}, 'accuracy': 0.372, 'macro avg': {'precision': 0.35999460999461, 'recall': 0.3752488533717879, 'f1-score': 0.3420906296928952, 'support': 250.0}, 'weighted avg': {'precision': 0.3866793716793717, 'recall': 0.372, 'f1-score': 0.3571650733714925, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,19,0.2936438415611818,19.130295730000014,55.55555555555556,0.36,"{'-1.0': {'precision': 0.4766355140186916, 'recall': 0.4636363636363636, 'f1-score': 0.4700460829493088, 'support': 110.0}, '0.0': {'precision': 0.16049382716049382, 'recall': 0.2549019607843137, 'f1-score': 0.19696969696969696, 'support': 51.0}, '1.0': {'precision': 0.41935483870967744, 'recall': 0.29213483146067415, 'f1-score': 0.3443708609271523, 'support': 89.0}, 'accuracy': 0.36, 'macro avg': {'precision': 0.35216139329628765, 'recall': 0.3368910519604505, 'f1-score': 0.3371288802820527, 'support': 250.0}, 'weighted avg': {'precision': 0.39175068948961017, 'recall': 0.36, 'f1-score': 0.3695981211695803, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,20,0.2936438415611818,-9.325890690000033,50.0,0.348,"{'-1.0': {'precision': 0.5181818181818182, 'recall': 0.5181818181818182, 'f1-score': 0.5181818181818182, 'support': 110.0}, '0.0': {'precision': 0.18867924528301888, 'recall': 0.39215686274509803, 'f1-score': 0.25477707006369427, 'support': 51.0}, '1.0': {'precision': 0.29411764705882354, 'recall': 0.11235955056179775, 'f1-score': 0.16260162601626016, 'support': 89.0}, 'accuracy': 0.348, 'macro avg': {'precision': 0.33365957017455355, 'recall': 0.340899410496238, 'f1-score': 0.3118535047539242, 'support': 250.0}, 'weighted avg': {'precision': 0.371196448390677, 'recall': 0.348, 'f1-score': 0.33786070115478223, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,21,0.2936438415611818,39.09299551000011,64.58333333333334,0.404,"{'-1.0': {'precision': 0.5523809523809524, 'recall': 0.5272727272727272, 'f1-score': 0.5395348837209303, 'support': 110.0}, '0.0': {'precision': 0.2127659574468085, 'recall': 0.39215686274509803, 'f1-score': 0.27586206896551724, 'support': 51.0}, '1.0': {'precision': 0.45098039215686275, 'recall': 0.25842696629213485, 'f1-score': 0.32857142857142857, 'support': 89.0}, 'accuracy': 0.404, 'macro avg': {'precision': 0.4053757673282079, 'recall': 0.39261885210332004, 'f1-score': 0.38132279375262534, 'support': 250.0}, 'weighted avg': {'precision': 0.4470008939746111, 'recall': 0.404, 'f1-score': 0.41064263947760343, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,22,0.2936438415611818,1.271647200000025,52.83018867924528,0.32,"{'-1.0': {'precision': 0.52, 'recall': 0.35454545454545455, 'f1-score': 0.42162162162162165, 'support': 110.0}, '0.0': {'precision': 0.20833333333333334, 'recall': 0.5882352941176471, 'f1-score': 0.3076923076923077, 'support': 51.0}, '1.0': {'precision': 0.3548387096774194, 'recall': 0.12359550561797752, 'f1-score': 0.18333333333333332, 'support': 89.0}, 'accuracy': 0.32, 'macro avg': {'precision': 0.36105734767025094, 'recall': 0.35545875142702643, 'f1-score': 0.30421575421575425, 'support': 250.0}, 'weighted avg': {'precision': 0.3976225806451613, 'recall': 0.32, 'f1-score': 0.31354941094941097, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,23,0.2936438415611818,0.58509238000006,46.808510638297875,0.312,"{'-1.0': {'precision': 0.5051546391752577, 'recall': 0.44545454545454544, 'f1-score': 0.47342995169082125, 'support': 110.0}, '0.0': {'precision': 0.1588785046728972, 'recall': 0.3333333333333333, 'f1-score': 0.21518987341772153, 'support': 51.0}, '1.0': {'precision': 0.2608695652173913, 'recall': 0.1348314606741573, 'f1-score': 0.17777777777777778, 'support': 89.0}, 'accuracy': 0.312, 'macro avg': {'precision': 0.3083009030218487, 'recall': 0.3045397798206787, 'f1-score': 0.2887992009621069, 'support': 250.0}, 'weighted avg': {'precision': 0.3475488214077757, 'recall': 0.312, 'f1-score': 0.31549680181006545, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,24,0.2936438415611818,4.526305490000049,49.056603773584904,0.388,"{'-1.0': {'precision': 0.5473684210526316, 'recall': 0.4727272727272727, 'f1-score': 0.5073170731707317, 'support': 110.0}, '0.0': {'precision': 0.25471698113207547, 'recall': 0.5294117647058824, 'f1-score': 0.34394904458598724, 'support': 51.0}, '1.0': {'precision': 0.3673469387755102, 'recall': 0.20224719101123595, 'f1-score': 0.2608695652173913, 'support': 89.0}, 'accuracy': 0.388, 'macro avg': {'precision': 0.3898107803200724, 'recall': 0.4014620761481304, 'f1-score': 0.3707118943247034, 'support': 250.0}, 'weighted avg': {'precision': 0.42357987961818294, 'recall': 0.388, 'f1-score': 0.38625468250805467, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,25,0.2936438415611818,67.8900993700001,63.04347826086957,0.356,"{'-1.0': {'precision': 0.52, 'recall': 0.4727272727272727, 'f1-score': 0.49523809523809526, 'support': 110.0}, '0.0': {'precision': 0.15306122448979592, 'recall': 0.29411764705882354, 'f1-score': 0.20134228187919462, 'support': 51.0}, '1.0': {'precision': 0.4230769230769231, 'recall': 0.24719101123595505, 'f1-score': 0.3120567375886525, 'support': 89.0}, 'accuracy': 0.356, 'macro avg': {'precision': 0.3653793825222397, 'recall': 0.3380119770073504, 'f1-score': 0.3362123715686474, 'support': 250.0}, 'weighted avg': {'precision': 0.410639874411303, 'recall': 0.356, 'f1-score': 0.3700707859896779, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,26,0.2936438415611818,-6.419982139999957,44.89795918367347,0.332,"{'-1.0': {'precision': 0.4722222222222222, 'recall': 0.4636363636363636, 'f1-score': 0.46788990825688076, 'support': 110.0}, '0.0': {'precision': 0.16822429906542055, 'recall': 0.35294117647058826, 'f1-score': 0.22784810126582278, 'support': 51.0}, '1.0': {'precision': 0.4, 'recall': 0.15730337078651685, 'f1-score': 0.22580645161290322, 'support': 89.0}, 'accuracy': 0.332, 'macro avg': {'precision': 0.34681550709588094, 'recall': 0.3246269702978229, 'f1-score': 0.30718148704520226, 'support': 250.0}, 'weighted avg': {'precision': 0.38449553478712356, 'recall': 0.332, 'f1-score': 0.33273966906544894, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
PRIO3.SA,27,0.2936438415611818,-30.635480850000025,43.63636363636363,0.34,"{'-1.0': {'precision': 0.4774774774774775, 'recall': 0.4818181818181818, 'f1-score': 0.4796380090497738, 'support': 110.0}, '0.0': {'precision': 0.1686746987951807, 'recall': 0.27450980392156865, 'f1-score': 0.208955223880597, 'support': 51.0}, '1.0': {'precision': 0.32142857142857145, 'recall': 0.20224719101123595, 'f1-score': 0.2482758620689655, 'support': 89.0}, 'accuracy': 0.34, 'macro avg': {'precision': 0.3225269159004099, 'recall': 0.3195250589169955, 'f1-score': 0.3122896983331121, 'support': 250.0}, 'weighted avg': {'precision': 0.35892830007287835, 'recall': 0.34, 'f1-score': 0.342053796550094, 'support': 250.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'stc_window_slow', 'stc_window_fast', 'stc_cycle', 'stc_smooth1', 'stc_smooth2', 'kst_r1', 'kst_r2', 'kst_r3', 'kst_r4', 'kst_n1', 'kst_n2', 'kst_n3', 'kst_n4', 'kst_signal', 'trix_window', 'mass_window_fast', 'mass_window_slow', 'dpo_window', 'rsi_window', 'awesome_window1', 'awesome_window2']"
TSLA,3,0.6288776923363669,-14.153780459999963,48.484848484848484,0.3492063492063492,"{'-1.0': {'precision': 0.5, 'recall': 0.21052631578947367, 'f1-score': 0.2962962962962963, 'support': 95.0}, '0.0': {'precision': 0.3270440251572327, 'recall': 0.7123287671232876, 'f1-score': 0.4482758620689655, 'support': 73.0}, '1.0': {'precision': 0.3018867924528302, 'recall': 0.19047619047619047, 'f1-score': 0.23357664233576642, 'support': 84.0}, 'accuracy': 0.3492063492063492, 'macro avg': {'precision': 0.3763102725366876, 'recall': 0.3711104244629839, 'f1-score': 0.3260496002336761, 'support': 252.0}, 'weighted avg': {'precision': 0.3838599381052211, 'recall': 0.3492063492063492, 'f1-score': 0.3194155715689961, 'support': 252.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
TSLA,4,0.6288776923363669,-50.496087280000026,37.5,0.3412698412698413,"{'-1.0': {'precision': 0.4666666666666667, 'recall': 0.22105263157894736, 'f1-score': 0.3, 'support': 95.0}, '0.0': {'precision': 0.3273809523809524, 'recall': 0.7534246575342466, 'f1-score': 0.45643153526970953, 'support': 73.0}, '1.0': {'precision': 0.2564102564102564, 'recall': 0.11904761904761904, 'f1-score': 0.16260162601626016, 'support': 84.0}, 'accuracy': 0.3412698412698413, 'macro avg': {'precision': 0.3501526251526252, 'recall': 0.36450830272027096, 'f1-score': 0.30634438709532325, 'support': 252.0}, 'weighted avg': {'precision': 0.35623255712541424, 'recall': 0.3412698412698413, 'f1-score': 0.2995160264287883, 'support': 252.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
TSLA,5,0.6288776923363669,-18.569389699999967,44.11764705882353,0.32936507936507936,"{'-1.0': {'precision': 0.475, 'recall': 0.2, 'f1-score': 0.2814814814814815, 'support': 95.0}, '0.0': {'precision': 0.2994011976047904, 'recall': 0.684931506849315, 'f1-score': 0.4166666666666667, 'support': 73.0}, '1.0': {'precision': 0.3111111111111111, 'recall': 0.16666666666666666, 'f1-score': 0.21705426356589147, 'support': 84.0}, 'accuracy': 0.32936507936507936, 'macro avg': {'precision': 0.36183743623863385, 'recall': 0.3505327245053273, 'f1-score': 0.30506747057134653, 'support': 252.0}, 'weighted avg': {'precision': 0.3695024633273136, 'recall': 0.32936507936507936, 'f1-score': 0.2991665299481837, 'support': 252.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
TSLA,6,0.6288776923363669,0.3785074699999859,56.41025641025641,0.3134920634920635,"{'-1.0': {'precision': 0.525, 'recall': 0.22105263157894736, 'f1-score': 0.3111111111111111, 'support': 95.0}, '0.0': {'precision': 0.2611464968152866, 'recall': 0.5616438356164384, 'f1-score': 0.3565217391304348, 'support': 73.0}, '1.0': {'precision': 0.3090909090909091, 'recall': 0.20238095238095238, 'f1-score': 0.2446043165467626, 'support': 84.0}, 'accuracy': 0.3134920634920635, 'macro avg': {'precision': 0.36507913530206526, 'recall': 0.32835913985877935, 'f1-score': 0.3040790555961028, 'support': 252.0}, 'weighted avg': {'precision': 0.3765965501236202, 'recall': 0.3134920634920635, 'f1-score': 0.3020968456428784, 'support': 252.0}}","['n_estimators', 'adx_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
TSLA,7,0.6288776923363669,-19.039404069999982,38.88888888888889,0.32936507936507936,"{'-1.0': {'precision': 0.5, 'recall': 0.24210526315789474, 'f1-score': 0.3262411347517731, 'support': 95.0}, '0.0': {'precision': 0.3037974683544304, 'recall': 0.6575342465753424, 'f1-score': 0.4155844155844156, 'support': 73.0}, '1.0': {'precision': 0.25, 'recall': 0.14285714285714285, 'f1-score': 0.18181818181818182, 'support': 84.0}, 'accuracy': 0.32936507936507936, 'macro avg': {'precision': 0.35126582278481017, 'recall': 0.34749888419679337, 'f1-score': 0.30788124405145684, 'support': 252.0}, 'weighted avg': {'precision': 0.3598302190074342, 'recall': 0.32936507936507936, 'f1-score': 0.30398133893574625, 'support': 252.0}}","['n_estimators', 'adx_period', 'atr_period', 'cci_period', 'mass_window_fast', 'mass_window_slow']"
